Stkcd,Trdmnt,Opndt,Mopnprc,Clsdt,Mclsprc,Ndaytrd,Mretwd,Mretwd_scaled
603166,22-Jul,1,7.4,29,7.68,21,0.036437,0.176548
603166,22-Aug,1,7.67,31,7.26,23,-0.054688,-0.336833
603166,22-Sep,1,7.28,30,6.18,21,-0.14876,-0.91995
603166,22-Oct,10,6.18,31,6.29,16,0.017799,0.02153
603166,22-Nov,1,6.28,30,6.83,22,0.08585,-0.027937
603166,22-Dec,1,6.85,30,6.18,22,-0.095169,-0.711395
603166,23-Jan,3,6.15,31,6.91,16,0.118123,0.622302
603166,23-Feb,1,6.93,28,7.02,20,0.015919,-0.247914
603166,23-Mar,1,7.05,31,6.37,23,-0.092592,-0.682691
603166,23-Apr,3,6.4,28,6.13,19,-0.021311,-0.123421
603166,23-May,4,6.13,31,6.26,20,0.021207,0.353269
603166,23-Jun,1,6.23,30,6.74,20,0.076677,0.551005
603166,23-Jul,3,6.78,31,6.88,21,0.020771,-0.107115
603166,23-Aug,1,6.88,31,6.55,23,-0.047965,0.008894
603166,23-Sep,1,6.6,28,6.58,20,0.00458,0.050942
603166,23-Oct,9,6.58,31,6.94,17,0.054711,0.601816
603166,23-Nov,1,6.94,30,7.56,22,0.089337,0.672134
603166,23-Dec,1,7.56,29,6.91,21,-0.085979,-0.844892
603166,24-Jan,2,6.97,31,5.56,22,-0.184366,-0.405022
603166,24-Feb,1,5.55,29,5.39,15,-0.030576,-0.825545
603166,24-Mar,1,5.39,29,5.95,21,0.103896,0.552683
603166,24-Apr,1,5.94,30,5.99,20,0.006723,0.048511
603166,24-May,6,6.02,31,6.17,20,0.03005,0.501245
603166,24-Jun,3,5.61,28,4.9,19,-0.205835,-1.574853
603166,24-Jul,1,4.89,31,4.88,23,-0.004082,-0.117102
603166,24-Aug,1,4.92,30,4.69,22,-0.038934,0.055928
603166,24-Sep,2,4.7,30,5.49,19,0.196588,-0.178762
603166,24-Oct,8,6.04,31,6.15,18,0.120219,0.505216
603166,24-Nov,1,6.33,29,6.89,21,0.120325,0.477862
603166,24-Dec,2,6.95,31,7.27,22,0.055152,0.806666
603167,20-Jan,2,10.83,23,10.09,16,-0.064875,-0.595237
603167,20-Feb,3,9.08,28,8.35,20,-0.172448,-1.314967
603167,20-Mar,2,8.37,31,7.81,22,-0.064671,-0.269898
603167,20-Apr,1,7.82,30,7.89,21,0.010244,-0.231142
603167,20-May,6,7.85,29,7.79,18,-0.012674,-0.368524
603167,20-Jun,1,7.77,30,7.84,20,0.006419,-0.458201
603167,20-Jul,1,7.95,31,8.61,23,0.152851,0.129491
603167,20-Aug,3,8.78,31,17.6,21,1.044135,8.062622
603167,20-Sep,1,17.25,30,10.76,22,-0.388637,-4.032463
603167,20-Oct,9,10.9,30,9.35,16,-0.131041,-1.552848
603167,20-Nov,2,9.36,30,9.34,21,-0.001069,-0.45384
603167,20-Dec,1,9.32,31,8.8,23,-0.057816,-0.32296
603167,21-Jan,4,8.78,29,8.45,20,-0.039773,0.093387
603167,21-Feb,1,8.34,26,8.67,15,0.026036,-0.061298
603167,21-Mar,1,8.71,31,8.67,23,0,-0.19071
603167,21-Apr,1,8.67,30,8.12,21,-0.063437,-0.617885
603167,21-May,6,8.12,31,8.23,18,0.013547,-0.383597
603167,21-Jun,1,8.23,30,8.47,21,0.029162,0.101983
603167,21-Jul,1,8.45,30,8.13,22,-0.027497,-0.102509
603167,21-Aug,2,8.1,31,8.22,22,0.01107,-0.412223
603167,21-Sep,1,8.22,30,8.26,20,0.004866,0.043197
603167,21-Oct,8,8.41,29,7.66,16,-0.072639,-0.470622
603167,21-Nov,1,7.66,30,7.86,22,0.026109,-0.319601
603167,21-Dec,1,7.85,31,7.94,23,0.010178,-0.28973
603167,22-Jan,4,8.08,28,7.78,19,-0.020151,0.676588
603167,22-Feb,7,7.85,28,8.09,16,0.039846,-0.09332
603167,22-Mar,1,8.07,31,7.57,23,-0.064277,-0.160272
603167,22-Apr,1,7.51,29,6.81,19,-0.100396,0.114803
603167,22-May,5,6.82,31,7.17,19,0.052863,-0.474471
603167,22-Jun,1,7.14,30,7.32,21,0.042735,-0.195968
603167,22-Jul,1,7.32,29,7.11,21,-0.028689,-0.32444
603167,22-Aug,1,7.12,31,7.19,23,0.011252,0.361086
603167,22-Sep,1,7.24,30,6.55,21,-0.089012,-0.173009
603167,22-Oct,10,6.56,31,6.52,16,-0.00458,-0.159083
603167,22-Nov,1,6.52,30,7.06,22,0.082822,-0.055736
603167,22-Dec,1,7.15,30,7.36,22,0.042493,0.894845
603167,23-Jan,3,7.3,31,7.5,16,0.019022,-0.592308
603167,23-Feb,1,7.55,28,7.65,20,0.02,-0.1953
603167,23-Mar,1,7.66,31,7.31,23,-0.044445,-0.243114
603167,23-Apr,3,7.29,28,7.36,19,0.00684,0.106659
603167,23-May,4,7.37,31,7.15,20,-0.028533,-0.171793
603167,23-Jun,1,7.12,30,7.1,20,-0.006993,-0.349299
603167,23-Jul,3,7.11,31,7.34,21,0.056051,0.253049
603167,23-Aug,1,7.34,31,6.94,23,-0.054496,-0.069169
603167,23-Sep,1,6.95,28,7.16,20,0.031701,0.417562
603167,23-Oct,9,7.14,31,7.85,17,0.096369,0.966482
603167,23-Nov,1,7.89,30,8.26,22,0.052229,0.255962
603167,23-Dec,1,8.31,29,8.88,21,0.07506,1.222339
603167,24-Jan,2,9.18,31,9.22,22,0.038288,1.344455
603167,24-Feb,1,9.15,29,9.14,15,-0.008677,-0.621107
603167,24-Mar,1,9.15,29,8.62,21,-0.056893,-0.771475
603167,24-Apr,1,8.61,30,9.42,20,0.092807,1.003182
603167,24-May,6,9.5,31,8.93,20,0.004246,0.167742
603167,24-Jun,3,8.88,28,8.17,19,-0.085106,-0.032248
603167,24-Jul,1,8.35,31,8,23,-0.020808,-0.24728
603167,24-Aug,1,7.98,30,7.46,22,-0.0675,-0.34551
603167,24-Sep,2,7.43,30,8.33,19,0.152814,-0.595034
603167,24-Oct,8,9.13,31,8.41,18,0.009604,-0.178477
603167,24-Nov,1,8.45,29,8.84,21,0.051129,0.064062
603167,24-Dec,2,8.9,31,8.84,22,0,0.294765
603168,20-Jan,2,8.76,23,9.05,16,0.042627,0.298531
603168,20-Feb,3,8.2,28,8.56,20,-0.054144,-0.314613
603168,20-Mar,2,8.5,31,8,22,-0.065421,-0.275896
603168,20-Apr,1,7.99,30,7.35,21,-0.08125,-1.048952
603168,20-May,6,7.26,29,7.01,18,-0.046259,-0.64989
603168,20-Jun,1,7.25,30,7.72,20,0.102809,0.306454
603168,20-Jul,1,7.72,31,8.79,23,0.138601,0.048226
603168,20-Aug,3,8.8,31,10.25,21,0.166098,1.080693
603168,20-Sep,1,10.27,30,9.05,22,-0.117073,-0.533921
603168,20-Oct,9,9,30,7.68,16,-0.151381,-1.808623
603168,20-Nov,2,7.72,30,8.07,21,0.050781,0.031084
603168,20-Dec,1,8.05,31,7.84,23,-0.028501,-0.12266
603168,21-Jan,4,7.8,29,6.05,20,-0.228316,-1.395719
603168,21-Feb,1,6.01,26,6.19,15,0.02314,-0.089975
603168,21-Mar,1,6.21,31,6.27,23,0.012924,-0.076666
603168,21-Apr,1,6.27,30,8.14,21,0.298246,2.560799
603168,21-May,6,7.9,31,9.76,18,0.199017,1.05588
603168,21-Jun,1,10.05,30,9.35,21,-0.042008,-0.492781
603168,21-Jul,1,9.35,30,8.52,22,-0.08877,-0.487465
603168,21-Aug,2,8.4,31,9.87,22,0.158451,0.510428
603168,21-Sep,1,9.68,30,9.54,20,-0.033435,-0.24583
603168,21-Oct,8,9.53,29,9.15,16,-0.040881,-0.163832
603168,21-Nov,1,9.16,30,9.02,22,-0.014208,-0.585795
603168,21-Dec,1,8.98,31,9.48,23,0.050998,0.050828
603168,22-Jan,4,9.48,28,9.17,19,-0.0327,0.542896
603168,22-Feb,7,8.93,28,9.46,16,0.031625,-0.179529
603168,22-Mar,1,9.47,31,10.05,23,0.062368,0.664777
603168,22-Apr,1,9.98,29,7.97,19,-0.206965,-0.774981
603168,22-May,5,7.97,31,7.98,19,0.001255,-0.953204
603168,22-Jun,1,8.01,30,8.41,21,0.053885,-0.100384
603168,22-Jul,1,8.43,29,8.33,21,-0.009513,-0.176927
603168,22-Aug,1,8.33,31,7.86,23,-0.056423,-0.355197
603168,22-Sep,1,7.85,30,7.69,21,-0.021628,0.669393
603168,22-Oct,10,7.69,31,8.3,16,0.079324,0.518076
603168,22-Nov,1,8.3,30,8.56,22,0.031325,-0.528513
603168,22-Dec,1,8.55,30,9.12,22,0.065421,1.162369
603168,23-Jan,3,9.09,31,8.07,16,-0.115132,-2.236537
603168,23-Feb,1,8.08,28,8.18,20,0.013631,-0.277412
603168,23-Mar,1,8.18,31,7.69,23,-0.059902,-0.384235
603168,23-Apr,3,7.63,28,9.65,19,0.254876,2.133871
603168,23-May,4,9.49,31,8.47,20,-0.12228,-1.161399
603168,23-Jun,1,8.46,30,8.24,20,-0.022803,-0.519417
603168,23-Jul,3,8.24,31,8.82,21,0.070388,0.399411
603168,23-Aug,1,8.79,31,9.15,23,0.037415,1.029407
603168,23-Sep,1,9.19,28,9.86,20,0.077596,1.037969
603168,23-Oct,9,9.91,31,11.07,17,0.122718,1.197137
603168,23-Nov,1,11.03,30,10.56,22,-0.04607,-0.846476
603168,23-Dec,1,10.51,29,13.41,21,0.269886,3.723288
603168,24-Jan,2,13.36,31,9.13,22,-0.319165,-1.464189
603168,24-Feb,1,8.98,29,9.2,15,0.007667,-0.468527
603168,24-Mar,1,9.22,29,10.11,21,0.098913,0.511646
603168,24-Apr,1,10.17,30,8.87,20,-0.122651,-1.386244
603168,24-May,6,9.04,31,8.25,20,-0.069899,-0.790544
603168,24-Jun,3,8.23,28,7.53,19,-0.084787,-0.028172
603168,24-Jul,1,7.51,31,6.74,23,-0.104914,-0.901874
603168,24-Aug,1,6.75,30,6.42,22,-0.047478,-0.064141
603168,24-Sep,2,6.4,30,7.68,19,0.196262,-0.181862
603168,24-Oct,8,8.44,31,8.59,18,0.11849,0.494529
603168,24-Nov,1,8.4,29,7.98,21,-0.071013,-0.666361
603168,24-Dec,2,8.01,31,6.7,22,-0.160401,-1.194019
603169,20-Jan,2,5.88,23,5.33,16,-0.087329,-0.781919
603169,20-Feb,3,4.8,28,4.77,20,-0.105066,-0.745199
603169,20-Mar,2,4.78,31,4.47,22,-0.062893,-0.255679
603169,20-Apr,1,4.44,30,4.54,21,0.01566,-0.182732
603169,20-May,6,4.47,29,4.14,18,-0.088106,-1.000472
603169,20-Jun,1,4.13,30,4.18,20,0.009662,-0.432474
603169,20-Jul,1,4.18,31,5.16,23,0.234449,0.594829
603169,20-Aug,3,5.2,31,5.25,21,0.017442,-0.101382
603169,20-Sep,1,5.22,30,4.38,22,-0.165714,-1.16056
603169,20-Oct,9,4.41,30,4.33,16,-0.011415,-0.048558
603169,20-Nov,2,4.39,30,4.49,21,0.036951,-0.09826
603169,20-Dec,1,4.51,31,4.65,23,0.035635,0.31556
603169,21-Jan,4,4.62,29,3.98,20,-0.144086,-0.730473
603169,21-Feb,1,3.9,26,3.67,15,-0.07789,-1.090416
603169,21-Mar,1,3.69,31,4.99,23,0.359673,2.983128
603169,21-Apr,1,4.81,30,4.17,21,-0.164329,-1.504583
603169,21-May,6,4.18,31,4.64,18,0.11271,0.38603
603169,21-Jun,1,4.64,30,4.42,21,-0.047414,-0.537958
603169,21-Jul,1,4.42,30,4.91,22,0.110859,0.76673
603169,21-Aug,2,4.91,31,6.17,22,0.25662,1.124996
603169,21-Sep,1,6.11,30,5.5,20,-0.10859,-0.812965
603169,21-Oct,8,5.56,29,4.99,16,-0.092727,-0.664676
603169,21-Nov,1,5,30,6.38,22,0.278557,1.347192
603169,21-Dec,1,6.35,31,9.11,23,0.4279,3.195287
603169,22-Jan,4,9.02,28,7.4,19,-0.187706,-1.108478
603169,22-Feb,7,7.68,28,8.31,16,0.122973,0.778386
603169,22-Mar,1,8.4,31,7.89,23,-0.050542,-0.070793
603169,22-Apr,1,7.83,29,6.57,19,-0.167301,-0.443812
603169,22-May,5,6.59,31,7.52,19,0.144596,0.376475
603169,22-Jun,1,7.46,30,6.63,21,-0.118351,-1.576886
603169,22-Jul,1,6.64,29,7.38,21,0.113122,0.766455
603169,22-Aug,1,7.41,31,7.36,23,-0.00271,0.21331
603169,22-Sep,1,7.45,30,6.35,21,-0.137228,-0.775783
603169,22-Oct,10,6.35,31,6.18,16,-0.026772,-0.338187
603169,22-Nov,1,6.21,30,6.92,22,0.119741,0.283205
603169,22-Dec,1,6.95,30,6.34,22,-0.083815,-0.578917
603169,23-Jan,3,6.36,31,6.71,16,0.05836,-0.11017
603169,23-Feb,1,6.73,28,6.87,20,0.023845,-0.145728
603169,23-Mar,1,6.87,31,7.85,23,0.142649,1.465032
603169,23-Apr,3,7.87,28,7.4,19,-0.057325,-0.417765
603169,23-May,4,7.31,31,6.45,20,-0.128378,-1.22577
603169,23-Jun,1,6.47,30,7.44,20,0.153488,1.377505
603169,23-Jul,3,7.43,31,7.58,21,0.018817,-0.127063
603169,23-Aug,1,7.58,31,6.8,23,-0.102902,-0.647746
603169,23-Sep,1,6.79,28,6.5,20,-0.044118,-0.607356
603169,23-Oct,9,6.5,31,5.89,17,-0.093846,-0.698626
603169,23-Nov,1,5.93,30,6.07,22,0.03056,0.012941
603169,23-Dec,1,6.08,29,6.16,21,0.014827,0.449138
603169,24-Jan,2,6.22,31,4.82,22,-0.217533,-0.665628
603169,24-Feb,1,4.8,29,5.58,15,0.157676,0.931885
603169,24-Mar,1,5.65,29,5.5,21,-0.014337,-0.42101
603169,24-Apr,1,5.5,30,5.29,20,-0.038182,-0.449484
603169,24-May,6,5.4,31,5.11,20,-0.034026,-0.326904
603169,24-Jun,3,5.08,28,4.5,19,-0.119373,-0.470092
603169,24-Jul,1,4.52,31,4.55,23,0.011111,0.001144
603169,24-Aug,1,4.56,30,4.45,22,-0.021978,0.294211
603169,24-Sep,2,4.44,30,5.22,19,0.173034,-0.40275
603169,24-Oct,8,5.74,31,5.65,18,0.082376,0.271315
603169,24-Nov,1,5.74,29,5.76,21,0.019469,-0.125268
603169,24-Dec,2,5.76,31,5.45,22,-0.05382,-0.204773
603177,20-Jan,2,10.18,23,9.4,16,-0.072978,-0.662605
603177,20-Feb,3,8.46,28,8.55,20,-0.090425,-0.621398
603177,20-Mar,2,8.61,31,8.25,22,-0.035088,-0.033316
603177,20-Apr,1,8.26,30,7.84,21,-0.049697,-0.766919
603177,20-May,6,7.7,29,8.66,18,0.104592,0.613897
603177,20-Jun,1,8.65,30,8.72,20,0.006928,-0.454163
603177,20-Jul,1,8.72,31,9.22,23,0.057339,-0.415197
603177,20-Aug,3,9.26,31,9.03,21,-0.020607,-0.403938
603177,20-Sep,1,9.02,30,9.13,22,0.011074,1.116988
603177,20-Oct,9,9.15,30,8,16,-0.123768,-1.461391
603177,20-Nov,2,8.06,30,8.46,21,0.0575,0.093923
603177,20-Dec,1,8.41,31,8.95,23,0.057919,0.467819
603177,21-Jan,4,9,29,10.3,20,0.150838,1.598827
603177,21-Feb,1,9.71,26,10.04,15,-0.025243,-0.569084
603177,21-Mar,1,10.14,31,12.4,23,0.23506,1.883514
603177,21-Apr,1,12.23,30,13.32,21,0.074193,0.591689
603177,21-May,6,13.57,31,14.79,18,0.11036,0.367792
603177,21-Jun,1,14.79,30,14.42,21,-0.025017,-0.350788
603177,21-Jul,1,14.39,30,12.16,22,-0.156727,-0.914413
603177,21-Aug,2,11.94,31,14.39,22,0.183388,0.666541
603177,21-Sep,1,14.39,30,16.15,20,0.122307,0.929431
603177,21-Oct,8,16.2,29,14.89,16,-0.078019,-0.522594
603177,21-Nov,1,14.89,30,16.12,22,0.082606,0.053421
603177,21-Dec,1,16.13,31,15.06,23,-0.065757,-0.923249
603177,22-Jan,4,15.3,28,18,19,0.195219,2.971057
603177,22-Feb,7,18.09,28,20.23,16,0.123889,0.787992
603177,22-Mar,1,20.33,31,21.87,23,0.081068,0.786601
603177,22-Apr,1,21.85,29,20.6,19,-0.058071,0.46819
603177,22-May,5,20.83,31,27.1,19,0.315534,1.962153
603177,22-Jun,1,27.1,30,15.15,21,-0.440959,-4.342461
603177,22-Jul,1,15.17,29,14.96,21,-0.012541,-0.20022
603177,22-Aug,1,15.01,31,13.63,23,-0.088904,-0.698981
603177,22-Sep,1,13.68,30,14.39,21,0.055759,1.636848
603177,22-Oct,10,14.48,31,12.87,16,-0.105629,-0.974613
603177,22-Nov,1,12.87,30,16.06,22,0.247863,1.459452
603177,22-Dec,1,16.07,30,16.45,22,0.024284,0.682383
603177,23-Jan,3,16.42,31,15.82,16,-0.038298,-1.294838
603177,23-Feb,1,15.89,28,17.8,20,0.125158,1.16044
603177,23-Mar,1,17.79,31,15.37,23,-0.136517,-1.083721
603177,23-Apr,3,15.37,28,13.61,19,-0.114509,-0.885133
603177,23-May,4,13.6,31,12.35,20,-0.092579,-0.847871
603177,23-Jun,1,12.35,30,12.48,20,0.010526,-0.160791
603177,23-Jul,3,12.47,31,14.53,21,0.164263,1.357755
603177,23-Aug,1,14.43,31,13.39,23,-0.078458,-0.355577
603177,23-Sep,1,13.5,28,13.1,20,-0.021658,-0.303743
603177,23-Oct,9,13.1,31,12.62,17,-0.036641,-0.197863
603177,23-Nov,1,12.62,30,12.36,22,-0.020602,-0.560849
603177,23-Dec,1,12.35,29,11.82,21,-0.043689,-0.302022
603177,24-Jan,2,11.82,31,9.25,22,-0.217428,-0.664803
603177,24-Feb,1,9.08,29,8.51,15,-0.08,-1.286944
603177,24-Mar,1,8.52,29,9.05,21,0.063455,0.219636
603177,24-Apr,1,9.05,30,8.35,20,-0.077348,-0.883835
603177,24-May,6,8.45,31,9.61,20,0.150898,2.063144
603177,24-Jun,3,8.65,28,7.03,19,-0.26847,-2.375167
603177,24-Jul,1,7.11,31,7.32,23,0.041252,0.23573
603177,24-Aug,1,7.3,30,6.96,22,-0.049181,-0.088073
603177,24-Sep,2,7,30,8.32,19,0.195402,-0.19004
603177,24-Oct,8,9.15,31,8.36,18,0.004808,-0.20812
603177,24-Nov,1,8.35,29,8.53,21,0.020335,-0.120089
603177,24-Dec,2,8.54,31,7.36,22,-0.137163,-0.978332
603178,20-Jan,2,12.13,23,10.48,16,-0.123013,-1.078595
603178,20-Feb,3,9.43,28,9.21,20,-0.121183,-0.881481
603178,20-Mar,2,9.25,31,7.64,22,-0.170467,-1.11597
603178,20-Apr,1,7.71,30,7.43,21,-0.027487,-0.568397
603178,20-May,6,7.45,29,9.38,18,0.262449,1.936378
603178,20-Jun,1,9.1,30,8.54,20,-0.089552,-1.219532
603178,20-Jul,1,8.56,31,12.41,23,0.453162,1.842109
603178,20-Aug,3,12.2,31,10.47,21,-0.156326,-1.483141
603178,20-Sep,1,10.47,30,9.61,22,-0.082139,-0.083869
603178,20-Oct,9,9.71,30,10.13,16,0.05411,0.775416
603178,20-Nov,2,10.18,30,10.58,21,0.044423,-0.028379
603178,20-Dec,1,10.51,31,8.83,23,-0.165406,-1.058087
603178,21-Jan,4,8.83,29,8.53,20,-0.033975,0.13918
603178,21-Feb,1,7.68,26,8.57,15,0.004689,-0.272685
603178,21-Mar,1,8.54,31,8.29,23,-0.032672,-0.479016
603178,21-Apr,1,8.29,30,8.64,21,0.042219,0.310683
603178,21-May,6,8.65,31,10.72,18,0.240741,1.379709
603178,21-Jun,1,10.6,30,10.01,21,-0.066231,-0.695211
603178,21-Jul,1,10.01,30,10.91,22,0.099037,0.692457
603178,21-Aug,2,11.12,31,11.52,22,0.055912,-0.131498
603178,21-Sep,1,11.41,30,10.01,20,-0.131076,-0.982648
603178,21-Oct,8,10.15,29,10.44,16,0.042957,0.646061
603178,21-Nov,1,10.44,30,16.15,22,0.546935,3.119162
603178,21-Dec,1,16.43,31,14.68,23,-0.091022,-1.134033
603178,22-Jan,4,14.7,28,12.05,19,-0.179155,-1.017379
603178,22-Feb,7,12.2,28,12.52,16,0.039004,-0.10215
603178,22-Mar,1,12.65,31,10.28,23,-0.178914,-0.907093
603178,22-Apr,1,10.24,29,8.85,19,-0.139105,-0.208393
603178,22-May,5,8.85,31,10.94,19,0.236158,1.225835
603178,22-Jun,1,10.94,30,12.58,21,0.162122,0.827483
603178,22-Jul,1,12.62,29,14.51,21,0.153418,1.076436
603178,22-Aug,1,14.81,31,10.98,23,-0.243281,-2.332933
603178,22-Sep,1,11.17,30,9.87,21,-0.101093,-0.32404
603178,22-Oct,10,9.93,31,10.52,16,0.065856,0.40938
603178,22-Nov,1,10.47,30,10.73,22,0.019962,-0.632833
603178,22-Dec,1,10.78,30,9.64,22,-0.101584,-0.786246
603178,23-Jan,3,9.64,31,11.1,16,0.151452,1.030791
603178,23-Feb,1,11.37,28,11.01,20,-0.008108,-0.55768
603178,23-Mar,1,10.99,31,10.35,23,-0.059945,-0.384628
603178,23-Apr,3,10.39,28,9.37,19,-0.094686,-0.723119
603178,23-May,4,9.39,31,9.59,20,0.023479,0.377253
603178,23-Jun,1,9.58,30,12.32,20,0.284672,2.789068
603178,23-Jul,3,13.55,31,11.64,21,-0.045668,-0.785372
603178,23-Aug,1,11.55,31,11.5,23,-0.012028,0.438435
603178,23-Sep,1,11.55,28,12.06,20,0.048696,0.6473
603178,23-Oct,9,13.27,31,40.61,17,2.36733,20.846069
603178,23-Nov,1,36.55,30,40.92,22,0.007634,-0.244178
603178,23-Dec,1,40.48,29,46.35,21,0.132698,1.962229
603178,24-Jan,2,46.55,31,29.02,22,-0.373894,-1.894216
603178,24-Feb,1,29.01,29,33.27,15,0.146451,0.827094
603178,24-Mar,1,33.27,29,30.3,21,-0.08927,-1.038112
603178,24-Apr,1,30.33,30,27.22,20,-0.10165,-1.153344
603178,24-May,6,27.66,31,24.72,20,-0.091844,-1.074172
603178,24-Jun,3,24.72,28,21.43,19,-0.130475,-0.611947
603178,24-Jul,1,21.4,31,21.11,23,-0.014932,-0.201547
603178,24-Aug,1,21.05,30,18.73,22,-0.112743,-0.98131
603178,24-Sep,2,19.06,30,22.5,19,0.201281,-0.134134
603178,24-Oct,8,24.75,31,22.1,18,-0.017778,-0.34772
603178,24-Nov,1,22.07,29,23.1,21,0.045249,0.028899
603178,24-Dec,2,23.05,31,19.41,22,-0.15974,-1.187884
603179,20-Jan,2,18.83,23,21.21,16,0.126394,0.994968
603179,20-Feb,3,19.09,28,21.97,20,0.035832,0.446205
603179,20-Mar,2,22.01,31,19.83,22,-0.097405,-0.531678
603179,20-Apr,1,20.4,30,25.15,21,0.26828,2.075286
603179,20-May,6,25.11,29,18.53,18,-0.027136,-0.489683
603179,20-Jun,1,18.52,30,22.64,20,0.221802,1.250418
603179,20-Jul,1,22.88,31,21.76,23,-0.038869,-0.963853
603179,20-Aug,3,21.81,31,31.75,21,0.459099,3.410563
603179,20-Sep,1,31.41,30,31.27,22,-0.015118,0.779558
603179,20-Oct,9,32.8,30,29.82,16,-0.04637,-0.488115
603179,20-Nov,2,30.4,30,30.9,21,0.036217,-0.105125
603179,20-Dec,1,30.29,31,33.9,23,0.097087,0.735441
603179,21-Jan,4,36.93,29,34.5,20,0.017699,0.547299
603179,21-Feb,1,34.1,26,28.05,15,-0.186957,-2.170443
603179,21-Mar,1,28.6,31,30.48,23,0.086631,0.573742
603179,21-Apr,1,30.62,30,29.7,21,-0.025591,-0.285272
603179,21-May,6,29.72,31,31.45,18,0.070069,0.055084
603179,21-Jun,1,31.62,30,32.88,21,0.045469,0.23826
603179,21-Jul,1,32.88,30,38.07,22,0.157847,1.061938
603179,21-Aug,2,38.5,31,31.2,22,-0.180457,-1.611241
603179,21-Sep,1,31.13,30,29.4,20,-0.057692,-0.428878
603179,21-Oct,8,29.48,29,40.85,16,0.389456,3.993317
603179,21-Nov,1,40.49,30,40.42,22,-0.010526,-0.561484
603179,21-Dec,1,39.88,31,43.28,23,0.070757,0.215675
603179,22-Jan,4,44.28,28,39.41,19,-0.089418,-0.061355
603179,22-Feb,7,39.92,28,39.11,16,-0.007612,-0.590986
603179,22-Mar,1,38.94,31,34.87,23,-0.108412,-0.447797
603179,22-Apr,1,34.59,29,25,19,-0.057372,0.474026
603179,22-May,5,25.5,31,26.5,19,0.06,-0.408265
603179,22-Jun,1,26.35,30,29,21,0.09434,0.246418
603179,22-Jul,1,28.95,29,37.86,21,0.305517,2.246473
603179,22-Aug,1,38.5,31,39.57,23,0.045166,0.720038
603179,22-Sep,1,40,30,36.48,21,-0.078089,-0.036455
603179,22-Oct,10,36.94,31,36.8,16,0.008772,-0.051324
603179,22-Nov,1,36.8,30,43.51,22,0.182337,0.857879
603179,22-Dec,1,43.39,30,38.49,22,-0.115376,-0.947171
603179,23-Jan,3,38.1,31,43.81,16,0.138218,0.868592
603179,23-Feb,1,43.9,28,42.55,20,-0.028761,-0.823946
603179,23-Mar,1,42.15,31,43.5,23,0.022327,0.366506
603179,23-Apr,3,43.26,28,38.5,19,-0.114943,-0.88868
603179,23-May,4,38.7,31,40.94,20,0.071556,0.88476
603179,23-Jun,1,40.95,30,43.89,20,0.072057,0.501293
603179,23-Jul,3,44.72,31,48.53,21,0.105719,0.760095
603179,23-Aug,1,48.53,31,54.21,23,0.117041,1.981146
603179,23-Sep,1,53.8,28,49.64,20,-0.084302,-1.150562
603179,23-Oct,9,49.4,31,45.29,17,-0.087631,-0.644221
603179,23-Nov,1,45.15,30,51.08,22,0.127843,1.103984
603179,23-Dec,1,51.2,29,50.71,21,-0.007244,0.165816
603179,24-Jan,2,50.53,31,40.31,22,-0.205088,-0.567843
603179,24-Feb,1,40.11,29,44.56,15,0.105433,0.44417
603179,24-Mar,1,44.27,29,42.95,21,-0.036131,-0.600492
603179,24-Apr,1,42.84,30,46.37,20,0.079627,0.857016
603179,24-May,6,47.42,31,43.65,20,-0.058659,-0.645273
603179,24-Jun,3,43.8,28,39.24,19,-0.094179,-0.148178
603179,24-Jul,1,39.01,31,41.51,23,0.057849,0.364904
603179,24-Aug,1,41.1,30,37.99,22,-0.084799,-0.588613
603179,24-Sep,2,38,30,49.06,19,0.291392,0.722783
603179,24-Oct,8,53.97,31,50.25,18,0.024256,-0.087915
603179,24-Nov,1,50.15,29,46.35,21,-0.077612,-0.705824
603179,24-Dec,2,46.69,31,42.7,22,-0.078749,-0.436155
603180,20-Jan,2,66.46,23,62.1,16,-0.070081,-0.63852
603180,20-Feb,3,55.89,28,66.2,20,0.066023,0.701494
603180,20-Mar,2,66.5,31,58.05,22,-0.123112,-0.737263
603180,20-Apr,1,58.47,30,62.39,21,0.074763,0.345554
603180,20-May,6,61.44,29,55.37,18,0.256394,1.885651
603180,20-Jun,1,56,30,47.18,20,-0.147914,-1.682514
603180,20-Jul,1,47.35,31,52.98,23,0.122933,-0.041126
603180,20-Aug,3,53.74,31,60.98,21,0.151,0.960638
603180,20-Sep,1,61.16,30,56,22,-0.081666,-0.077775
603180,20-Oct,9,56.28,30,56.28,16,0.005,0.15786
603180,20-Nov,2,56.9,30,55.83,21,-0.007996,-0.518624
603180,20-Dec,1,55.33,31,49.95,23,-0.10532,-0.647539
603180,21-Jan,4,49.9,29,54.44,20,0.08989,1.117461
603180,21-Feb,1,54.05,26,55.1,15,0.012123,-0.19907
603180,21-Mar,1,55.5,31,72.59,23,0.317423,2.610304
603180,21-Apr,1,72.6,30,63.54,21,-0.124673,-1.156063
603180,21-May,6,63.66,31,50.17,18,0.120396,0.445683
603180,21-Jun,1,50.38,30,47.69,21,-0.049432,-0.554823
603180,21-Jul,1,47.59,30,33.81,22,-0.291046,-1.758289
603180,21-Aug,2,33.3,31,31.12,22,-0.079562,-0.979607
603180,21-Sep,1,31.14,30,30.28,20,-0.026992,-0.19721
